Model,Model Type,Metric,Sample,Noise,Experiment,Dimension,Separability,Dependence,K,L,Avg Value,Std Value
3-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,3d-high-strong,3,high,strong,3,0,0.0052658,0.0002659010980409704
3-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,3d-high-weak,3,high,weak,3,0,0.0034691,0.0001285120361458158
3-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,3d-low-ind,3,low,ind,3,0,0.0059161,0.0002239944759419867
3-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,3d-low-strong,3,low,strong,3,0,0.0119319,0.000485882920178526
3-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,3d-low-weak,3,low,weak,3,0,0.0062158,0.000253393852420386
3-Cylindrical Mixture,cylmix,training_time,training,no noise,2d-high-ind,2,high,ind,3,0,543.7438,49.70679694148296
3-Cylindrical Mixture,cylmix,training_time,training,no noise,2d-high-strong,2,high,strong,3,0,1313.2784,270.6938160018742
3-Cylindrical Mixture,cylmix,training_time,training,no noise,2d-high-weak,2,high,weak,3,0,557.6348,44.30807230829125
3-Cylindrical Mixture,cylmix,training_time,training,no noise,2d-low-ind,2,low,ind,3,0,522.5169999999999,42.05792356195718
3-Cylindrical Mixture,cylmix,training_time,training,no noise,2d-low-strong,2,low,strong,3,0,640.5801,142.7733725315414
3-Cylindrical Mixture,cylmix,training_time,training,no noise,2d-low-weak,2,low,weak,3,0,535.425,41.87235578263872
3-Cylindrical Mixture,cylmix,training_time,training,no noise,3d-high-ind,3,high,ind,3,0,556.1427,116.1807677094865
3-Cylindrical Mixture,cylmix,training_time,training,no noise,3d-high-strong,3,high,strong,3,0,833.3316,182.6927069291243
3-Cylindrical Mixture,cylmix,training_time,training,no noise,3d-high-weak,3,high,weak,3,0,595.4159999999999,122.3224649040479
3-Cylindrical Mixture,cylmix,training_time,training,no noise,3d-low-ind,3,low,ind,3,0,612.7316000000001,95.95029552615014
3-Cylindrical Mixture,cylmix,training_time,training,no noise,3d-low-strong,3,low,strong,3,0,938.6533000000001,231.4974337229532
3-Cylindrical Mixture,cylmix,training_time,training,no noise,3d-low-weak,3,low,weak,3,0,651.0075,75.25689322936037
3-Cylindrical Mixture,cylmix,training_time,training,with noise,2d-high-ind,2,high,ind,3,0,512.6071,51.10106459376521
3-Cylindrical Mixture,cylmix,training_time,training,with noise,2d-high-strong,2,high,strong,3,0,1257.9605,255.7698332184544
3-Cylindrical Mixture,cylmix,training_time,training,with noise,2d-high-weak,2,high,weak,3,0,538.3189,42.31018842113944
3-Cylindrical Mixture,cylmix,training_time,training,with noise,2d-low-ind,2,low,ind,3,0,478.9381,33.50957190840924
3-Cylindrical Mixture,cylmix,training_time,training,with noise,2d-low-strong,2,low,strong,3,0,580.9279,105.2112938813696
3-Cylindrical Mixture,cylmix,training_time,training,with noise,2d-low-weak,2,low,weak,3,0,492.6561,32.0996636407375
3-Cylindrical Mixture,cylmix,training_time,training,with noise,3d-high-ind,3,high,ind,3,0,511.0683,80.30442766835098
3-Cylindrical Mixture,cylmix,training_time,training,with noise,3d-high-strong,3,high,strong,3,0,842.7288000000001,228.3563911971059
3-Cylindrical Mixture,cylmix,training_time,training,with noise,3d-high-weak,3,high,weak,3,0,551.3885,107.8352716736003
3-Cylindrical Mixture,cylmix,training_time,training,with noise,3d-low-ind,3,low,ind,3,0,575.2172,82.28283021163264
3-Cylindrical Mixture,cylmix,training_time,training,with noise,3d-low-strong,3,low,strong,3,0,861.5763000000001,191.3506887475233
3-Cylindrical Mixture,cylmix,training_time,training,with noise,3d-low-weak,3,low,weak,3,0,609.0693,83.35453089495
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,2d-high-ind,2,high,ind,3,0,61888.2568919,225.7180439968764
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,2d-high-strong,2,high,strong,3,0,62019.64505199999,221.8581981981202
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,2d-high-weak,2,high,weak,3,0,62452.9024455,225.3219239883244
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,2d-low-ind,2,low,ind,3,0,54926.9534411,237.4675165785741
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,2d-low-strong,2,low,strong,3,0,49477.5117975,280.1863258415345
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,2d-low-weak,2,low,weak,3,0,54499.4222043,236.1030123583473
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,3d-high-ind,3,high,ind,3,0,89568.11456599999,241.5391411312735
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,3d-high-strong,3,high,strong,3,0,88798.29268279999,294.9854976417794
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,3d-high-weak,3,high,weak,3,0,90126.3701964,249.594106186124
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,3d-low-ind,3,low,ind,3,0,81258.1332753,256.3864920734403
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,3d-low-strong,3,low,strong,3,0,76273.2920438,331.3936849819646
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,3d-low-weak,3,low,weak,3,0,80774.0055333,256.5107603772002
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,2d-high-ind,2,high,ind,3,0,62440.53775120001,226.4010292591482
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,2d-high-strong,2,high,strong,3,0,62580.3658464,226.8456248293798
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,2d-high-weak,2,high,weak,3,0,62995.6882606,227.5307477872256
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,2d-low-ind,2,low,ind,3,0,55429.7395122,236.5544830800148
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,2d-low-strong,2,low,strong,3,0,50271.2475467,284.3541703768445
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,2d-low-weak,2,low,weak,3,0,55024.8782397,239.7704611266272
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,3d-high-ind,3,high,ind,3,0,90579.68624129999,249.7194628595381
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,3d-high-strong,3,high,strong,3,0,89873.433914,310.5330761939874
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,3d-high-weak,3,high,weak,3,0,91114.40879690001,258.5285414874463
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,3d-low-ind,3,low,ind,3,0,82112.7535698,266.0500852150363
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,3d-low-strong,3,low,strong,3,0,77377.1450439,336.8205461789363
3-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,3d-low-weak,3,low,weak,3,0,81661.0081874,260.5908751712161
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,2d-high-ind,2,high,ind,3,0,15533.3661984,98.15521114522805
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,2d-high-strong,2,high,strong,3,0,15547.9757083,95.43244692167211
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,2d-high-weak,2,high,weak,3,0,15662.1927655,106.6970580708183
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,2d-low-ind,2,low,ind,3,0,13784.7472971,104.1327573956222
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,2d-low-strong,2,low,strong,3,0,12400.1890317,113.0655626776851
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,2d-low-weak,2,low,weak,3,0,13674.4733805,112.82262425489
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,3d-high-ind,3,high,ind,3,0,22462.8290641,146.9703942242221
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,3d-high-strong,3,high,strong,3,0,22264.9378346,165.4096736224039
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,3d-high-weak,3,high,weak,3,0,22607.044867,151.9570641846855
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,3d-low-ind,3,low,ind,3,0,20377.3206084,153.974393522525
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,3d-low-strong,3,low,strong,3,0,19143.8665466,185.0023580251807
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,3d-low-weak,3,low,weak,3,0,20266.8888727,160.8231888613542
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,with noise,2d-high-ind,2,high,ind,3,0,15673.989406,95.83481777374327
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,with noise,2d-high-strong,2,high,strong,3,0,15685.9176951,95.15874630922094
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,with noise,2d-high-weak,2,high,weak,3,0,15796.5105948,106.9900203868955
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,with noise,2d-low-ind,2,low,ind,3,0,13913.0913189,104.8850540988662
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,with noise,2d-low-strong,2,low,strong,3,0,12597.9392166,113.3292331238798
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,with noise,2d-low-weak,2,low,weak,3,0,13805.2151811,112.7486611679363
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,with noise,3d-high-ind,3,high,ind,3,0,22716.8738955,145.3846837467295
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,with noise,3d-high-strong,3,high,strong,3,0,22532.373871,161.3184443900933
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,with noise,3d-high-weak,3,high,weak,3,0,22855.3589633,149.1564797184278
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,with noise,3d-low-ind,3,low,ind,3,0,20592.8839522,151.5931475394727
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,with noise,3d-low-strong,3,low,strong,3,0,19416.0183852,183.400861214476
3-Independent Cylindrical Mixture,indcylmix,aic,out of sample,with noise,3d-low-weak,3,low,weak,3,0,20487.2709856,160.3153484831879
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,no noise,2d-high-ind,2,high,ind,3,0,0.3073691,0.03702867286756755
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,no noise,2d-high-strong,2,high,strong,3,0,0.0206884,0.005477184213543572
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,no noise,2d-high-weak,2,high,weak,3,0,0.2805399,0.02552145643128027
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,no noise,2d-low-ind,2,low,ind,3,0,0.0270565,0.004620295887809468
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,no noise,2d-low-strong,2,low,strong,3,0,0.0008004,0.0005752187462701525
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,no noise,2d-low-weak,2,low,weak,3,0,0.0021607,0.00152806423723982
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,no noise,3d-high-ind,3,high,ind,3,0,0.3493875,0.04251704531328249
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,no noise,3d-high-strong,3,high,strong,3,0,0.0368054,0.01540940736017837
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,no noise,3d-high-weak,3,high,weak,3,0,0.2926311,0.01665221415162305
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,no noise,3d-low-ind,3,low,ind,3,0,0.0303737,0.005663930293862856
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,no noise,3d-low-strong,3,low,strong,3,0,0.0005507,0.0004865032000268484
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,no noise,3d-low-weak,3,low,weak,3,0,0.0026912,0.0014870880500787
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,with noise,2d-high-ind,2,high,ind,3,0,0.2943984,0.03571669240853723
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,with noise,2d-high-strong,2,high,strong,3,0,0.0204041,0.005876701489265844
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,with noise,2d-high-weak,2,high,weak,3,0,0.275116,0.02509392513712987
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,with noise,2d-low-ind,2,low,ind,3,0,0.0265389,0.004470639096291818
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,with noise,2d-low-strong,2,low,strong,3,0,0.0008289,0.0006146459849935465
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,with noise,2d-low-weak,2,low,weak,3,0,0.0023624,0.001594237805917982
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,with noise,3d-high-ind,3,high,ind,3,0,0.3407391,0.03904327089540681
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,with noise,3d-high-strong,3,high,strong,3,0,0.0355,0.01492493067171689
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,with noise,3d-high-weak,3,high,weak,3,0,0.287788,0.01671620703921132
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,with noise,3d-low-ind,3,low,ind,3,0,0.0297436,0.00545017718551749
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,with noise,3d-low-strong,3,low,strong,3,0,0.0005175,0.0004483648744115228
3-Independent Cylindrical Mixture,indcylmix,ari,in sample,with noise,3d-low-weak,3,low,weak,3,0,0.0029527,0.001605889322198611
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,no noise,2d-high-ind,2,high,ind,3,0,0.3080531,0.03924788236441439
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,no noise,2d-high-strong,2,high,strong,3,0,0.0206295,0.007090640063855414
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,no noise,2d-high-weak,2,high,weak,3,0,0.2813868,0.02794562768714065
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,no noise,2d-low-ind,2,low,ind,3,0,0.0268498,0.006285588130112739
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,no noise,2d-low-strong,2,low,strong,3,0,0.0007152,0.001322866859238951
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,no noise,2d-low-weak,2,low,weak,3,0,0.0019547,0.001895464792017456
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,no noise,3d-high-ind,3,high,ind,3,0,0.3533855,0.04396045788345741
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,no noise,3d-high-strong,3,high,strong,3,0,0.0367215,0.01562758654954874
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,no noise,3d-high-weak,3,high,weak,3,0,0.2954516,0.01904693032984316
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,no noise,3d-low-ind,3,low,ind,3,0,0.0300242,0.006566077681630954
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,no noise,3d-low-strong,3,low,strong,3,0,0.000465,0.0009008396756427424
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,no noise,3d-low-weak,3,low,weak,3,0,0.0022007,0.001942779044086438
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,with noise,2d-high-ind,2,high,ind,3,0,0.2953461,0.0364046074588413
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,with noise,2d-high-strong,2,high,strong,3,0,0.020671,0.007242891115926824
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,with noise,2d-high-weak,2,high,weak,3,0,0.2761989,0.027215257934371
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,with noise,2d-low-ind,2,low,ind,3,0,0.026261,0.006523304377384212
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,with noise,2d-low-strong,2,low,strong,3,0,0.0008323,0.001321647162529479
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,with noise,2d-low-weak,2,low,weak,3,0,0.0021352,0.001954599589572134
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,with noise,3d-high-ind,3,high,ind,3,0,0.3440917000000001,0.04202074348389606
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,with noise,3d-high-strong,3,high,strong,3,0,0.0354178,0.01592320082156978
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,with noise,3d-high-weak,3,high,weak,3,0,0.2906068,0.01901637932377924
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,with noise,3d-low-ind,3,low,ind,3,0,0.0295798,0.00616930295491273
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,with noise,3d-low-strong,3,low,strong,3,0,0.0003585,0.0008642791998848147
3-Independent Cylindrical Mixture,indcylmix,ari,out of sample,with noise,3d-low-weak,3,low,weak,3,0,0.0024978,0.002083040018139766
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,no noise,2d-high-ind,2,high,ind,3,0,-3.8651416,0.01410739942818171
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,no noise,2d-high-strong,2,high,strong,3,0,-3.8733529,0.01386606352818567
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,no noise,2d-high-weak,2,high,weak,3,0,-3.9004318,0.01408232242238756
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,no noise,2d-low-ind,2,low,ind,3,0,-3.4300592,0.01484199465752977
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,no noise,2d-low-strong,2,low,strong,3,0,-3.0894698,0.01751122468186014
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,no noise,2d-low-weak,2,low,weak,3,0,-3.4033391,0.01475672454794221
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,no noise,3d-high-ind,3,high,ind,3,0,-5.5932578,0.01509623684327618
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,no noise,3d-high-strong,3,high,strong,3,0,-5.545142899999999,0.01843709114499588
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,no noise,3d-high-weak,3,high,weak,3,0,-5.628148700000001,0.01559972530546805
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,no noise,3d-low-ind,3,low,ind,3,0,-5.0738833,0.01602396406491015
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,no noise,3d-low-strong,3,low,strong,3,0,-4.762330299999999,0.02071174928621322
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,no noise,3d-low-weak,3,low,weak,3,0,-5.0436251,0.01603202813908848
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,with noise,2d-high-ind,2,high,ind,3,0,-3.8996584,0.01415026927823156
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,with noise,2d-high-strong,2,high,strong,3,0,-3.9083979,0.0141775100245055
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,with noise,2d-high-weak,2,high,weak,3,0,-3.9343554,0.01422051068284148
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,with noise,2d-low-ind,2,low,ind,3,0,-3.461484,0.01478422364166844
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,with noise,2d-low-strong,2,low,strong,3,0,-3.1390781,0.01777234338186245
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,with noise,2d-low-weak,2,low,weak,3,0,-3.4361794,0.01498590535244116
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,with noise,3d-high-ind,3,high,ind,3,0,-5.6564804,0.01560783071526488
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,with noise,3d-high-strong,3,high,strong,3,0,-5.6123392,0.01940860168985785
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,with noise,3d-high-weak,3,high,weak,3,0,-5.6899006,0.01615791745882052
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,with noise,3d-low-ind,3,low,ind,3,0,-5.1272973,0.01662822748226681
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,with noise,3d-low-strong,3,low,strong,3,0,-4.8313216,0.02105098201696991
3-Independent Cylindrical Mixture,indcylmix,avg_ll,in sample,with noise,3d-low-weak,3,low,weak,3,0,-5.099063,0.01628675532418592
3-Independent Cylindrical Mixture,indcylmix,avg_ll,out of sample,no noise,2d-high-ind,2,high,ind,3,0,-3.871842,0.02453853448654736
3-Independent Cylindrical Mixture,indcylmix,avg_ll,out of sample,no noise,2d-high-strong,2,high,strong,3,0,-3.8754938,0.02385824270582605
3-Independent Cylindrical Mixture,indcylmix,avg_ll,out of sample,no noise,2d-high-weak,2,high,weak,3,0,-3.9040479,0.02667480441343369
3-Independent Cylindrical Mixture,indcylmix,avg_ll,out of sample,no noise,2d-low-ind,2,low,ind,3,0,-3.4346865,0.02603318513033523
3-Independent Cylindrical Mixture,indcylmix,avg_ll,out of sample,no noise,2d-low-strong,2,low,strong,3,0,-3.0885469,0.02826649223413161
3-Independent Cylindrical Mixture,indcylmix,avg_ll,out of sample,no noise,2d-low-weak,2,low,weak,3,0,-3.4071183,0.02820631342949355
3-Independent Cylindrical Mixture,indcylmix,avg_ll,out of sample,no noise,3d-high-ind,3,high,ind,3,0,-5.596707400000001,0.0367428513935058
3-Independent Cylindrical Mixture,indcylmix,avg_ll,out of sample,no noise,3d-high-strong,3,high,strong,3,0,-5.547234700000001,0.04135268057596979
