Model,Model Type,Metric,Sample,Noise,Experiment,Dimension,Separability,Dependence,K,L,Avg Value,Std Value
4-Cylindrical Mixture,cylmix,bic,in sample,with noise,3d-low-ind,3,low,ind,4,0,82765.7642575,261.27980290521043
4-Cylindrical Mixture,cylmix,bic,in sample,with noise,3d-low-strong,3,low,strong,4,0,71469.1799956,286.6520910782423
4-Cylindrical Mixture,cylmix,bic,in sample,with noise,3d-low-weak,3,low,weak,4,0,81960.0261823,254.03582641512682
4-Cylindrical Mixture,cylmix,bic,out of sample,no noise,2d-high-ind,2,high,ind,4,0,15844.658797299999,96.79435257769134
4-Cylindrical Mixture,cylmix,bic,out of sample,no noise,2d-high-strong,2,high,strong,4,0,15038.708064299999,103.59383133296109
4-Cylindrical Mixture,cylmix,bic,out of sample,no noise,2d-high-weak,2,high,weak,4,0,15941.210459799999,104.52037997701285
4-Cylindrical Mixture,cylmix,bic,out of sample,no noise,2d-low-ind,2,low,ind,4,0,14100.1258442,103.82075087790047
4-Cylindrical Mixture,cylmix,bic,out of sample,no noise,2d-low-strong,2,low,strong,4,0,12113.981524,99.53391290174837
4-Cylindrical Mixture,cylmix,bic,out of sample,no noise,2d-low-weak,2,low,weak,4,0,13967.033258799998,110.86305228227585
4-Cylindrical Mixture,cylmix,bic,out of sample,no noise,3d-high-ind,3,high,ind,4,0,23034.008807299997,149.22937032013644
4-Cylindrical Mixture,cylmix,bic,out of sample,no noise,3d-high-strong,3,high,strong,4,0,20981.150237500002,247.9036673375918
4-Cylindrical Mixture,cylmix,bic,out of sample,no noise,3d-high-weak,3,high,weak,4,0,23041.862133900002,150.4808685583211
4-Cylindrical Mixture,cylmix,bic,out of sample,no noise,3d-low-ind,3,low,ind,4,0,20974.058747299998,153.06375705756673
4-Cylindrical Mixture,cylmix,bic,out of sample,no noise,3d-low-strong,3,low,strong,4,0,17908.6661282,157.8831626975119
4-Cylindrical Mixture,cylmix,bic,out of sample,no noise,3d-low-weak,3,low,weak,4,0,20763.412171,162.42734872277788
4-Cylindrical Mixture,cylmix,bic,out of sample,with noise,2d-high-ind,2,high,ind,4,0,15985.767841,94.23631176872117
4-Cylindrical Mixture,cylmix,bic,out of sample,with noise,2d-high-strong,2,high,strong,4,0,15358.9501754,94.62879240295146
4-Cylindrical Mixture,cylmix,bic,out of sample,with noise,2d-high-weak,2,high,weak,4,0,16077.9537537,105.82592143433675
4-Cylindrical Mixture,cylmix,bic,out of sample,with noise,2d-low-ind,2,low,ind,4,0,14228.3938302,105.23681792925804
4-Cylindrical Mixture,cylmix,bic,out of sample,with noise,2d-low-strong,2,low,strong,4,0,12383.319359699999,101.92734595165392
4-Cylindrical Mixture,cylmix,bic,out of sample,with noise,2d-low-weak,2,low,weak,4,0,14099.9658301,110.89335219215687
4-Cylindrical Mixture,cylmix,bic,out of sample,with noise,3d-high-ind,3,high,ind,4,0,23290.439441,145.33687875395785
4-Cylindrical Mixture,cylmix,bic,out of sample,with noise,3d-high-strong,3,high,strong,4,0,21519.7315006,183.94436114906028
4-Cylindrical Mixture,cylmix,bic,out of sample,with noise,3d-high-weak,3,high,weak,4,0,23304.6188147,147.74748611132728
4-Cylindrical Mixture,cylmix,bic,out of sample,with noise,3d-low-ind,3,low,ind,4,0,21189.233093400002,150.1293201246201
4-Cylindrical Mixture,cylmix,bic,out of sample,with noise,3d-low-strong,3,low,strong,4,0,18355.715272899997,158.748246682019
4-Cylindrical Mixture,cylmix,bic,out of sample,with noise,3d-low-weak,3,low,weak,4,0,20990.241782399997,163.0017228629564
4-Cylindrical Mixture,cylmix,em_iters,training,no noise,2d-high-ind,2,high,ind,4,0,31.84,3.765124382561831
4-Cylindrical Mixture,cylmix,em_iters,training,no noise,2d-high-strong,2,high,strong,4,0,67.4,13.855677463761845
4-Cylindrical Mixture,cylmix,em_iters,training,no noise,2d-high-weak,2,high,weak,4,0,34.36,5.164994841930794
4-Cylindrical Mixture,cylmix,em_iters,training,no noise,2d-low-ind,2,low,ind,4,0,31.29,2.618099395447859
4-Cylindrical Mixture,cylmix,em_iters,training,no noise,2d-low-strong,2,low,strong,4,0,51.25,16.361061806445914
4-Cylindrical Mixture,cylmix,em_iters,training,no noise,2d-low-weak,2,low,weak,4,0,31.31,2.838035314164439
4-Cylindrical Mixture,cylmix,em_iters,training,no noise,3d-high-ind,3,high,ind,4,0,28.4,4.550502247782184
4-Cylindrical Mixture,cylmix,em_iters,training,no noise,3d-high-strong,3,high,strong,4,0,55.54,21.98963024663758
4-Cylindrical Mixture,cylmix,em_iters,training,no noise,3d-high-weak,3,high,weak,4,0,33.57,8.876543826458041
4-Cylindrical Mixture,cylmix,em_iters,training,no noise,3d-low-ind,3,low,ind,4,0,28.4,4.921607686744468
4-Cylindrical Mixture,cylmix,em_iters,training,no noise,3d-low-strong,3,low,strong,4,0,68.32,15.908120028095176
4-Cylindrical Mixture,cylmix,em_iters,training,no noise,3d-low-weak,3,low,weak,4,0,28.95,4.6544754177180305
4-Cylindrical Mixture,cylmix,em_iters,training,with noise,2d-high-ind,2,high,ind,4,0,31.68,3.165087325458458
4-Cylindrical Mixture,cylmix,em_iters,training,with noise,2d-high-strong,2,high,strong,4,0,76.62,21.507236273431605
4-Cylindrical Mixture,cylmix,em_iters,training,with noise,2d-high-weak,2,high,weak,4,0,33.88,5.407215530934549
4-Cylindrical Mixture,cylmix,em_iters,training,with noise,2d-low-ind,2,low,ind,4,0,31.02,2.4617477572249395
4-Cylindrical Mixture,cylmix,em_iters,training,with noise,2d-low-strong,2,low,strong,4,0,47.25,14.053559166720904
4-Cylindrical Mixture,cylmix,em_iters,training,with noise,2d-low-weak,2,low,weak,4,0,31.13,2.6425232814356234
4-Cylindrical Mixture,cylmix,em_iters,training,with noise,3d-high-ind,3,high,ind,4,0,28.5,4.093601807403324
4-Cylindrical Mixture,cylmix,em_iters,training,with noise,3d-high-strong,3,high,strong,4,0,65.83,20.848203178153643
4-Cylindrical Mixture,cylmix,em_iters,training,with noise,3d-high-weak,3,high,weak,4,0,31.82,5.612720041354836
4-Cylindrical Mixture,cylmix,em_iters,training,with noise,3d-low-ind,3,low,ind,4,0,28.04,4.980608863027155
4-Cylindrical Mixture,cylmix,em_iters,training,with noise,3d-low-strong,3,low,strong,4,0,66.27,15.488578392030066
4-Cylindrical Mixture,cylmix,em_iters,training,with noise,3d-low-weak,3,low,weak,4,0,28.62,5.348047883257606
4-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,2d-high-ind,2,high,ind,4,0,0.0210127,0.0002976468485716695
4-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,2d-high-strong,2,high,strong,4,0,0.025610300000000003,0.0004071022381702568
4-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,2d-high-weak,2,high,weak,4,0,0.0204495,0.00028179215422331815
4-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,2d-low-ind,2,low,ind,4,0,0.0324265,0.0004792531542500125
4-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,2d-low-strong,2,low,strong,4,0,0.053130300000000005,0.0008574020602548681
4-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,2d-low-weak,2,low,weak,4,0,0.0334994,0.0004947294332473182
4-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,3d-high-ind,3,high,ind,4,0,0.0037572,5.690821956928059e-05
4-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,3d-high-strong,3,high,strong,4,0,0.0062658,0.00030270224060063785
4-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,3d-high-weak,3,high,weak,4,0,0.0037508000000000003,5.6383965053475215e-05
4-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,3d-low-ind,3,low,ind,4,0,0.0062815,0.00010017535131009532
4-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,3d-low-strong,3,low,strong,4,0,0.0135065,0.00022847485107940752
4-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,3d-low-weak,3,low,weak,4,0,0.0066247,0.00010429614982676424
4-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,2d-high-ind,2,high,ind,4,0,0.0202963,0.00028783993517722344
4-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,2d-high-strong,2,high,strong,4,0,0.023611200000000002,0.00033394876519876165
4-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,2d-high-weak,2,high,weak,4,0,0.019756,0.00027647127090597265
4-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,2d-low-ind,2,low,ind,4,0,0.0314247,0.00046255429383746413
4-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,2d-low-strong,2,low,strong,4,0,0.0496694,0.0008146906458802929
4-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,2d-low-weak,2,low,weak,4,0,0.032397800000000004,0.00048365940933928344
4-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,3d-high-ind,3,high,ind,4,0,0.0035265999999999995,5.4831606309728434e-05
4-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,3d-high-strong,3,high,strong,4,0,0.0054786999999999995,0.00019708304663955043
4-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,3d-high-weak,3,high,weak,4,0,0.0035152,5.416920739961991e-05
4-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,3d-low-ind,3,low,ind,4,0,0.0059533,9.691248785904892e-05
4-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,3d-low-strong,3,low,strong,4,0,0.0120609,0.00021627748263503864
4-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,3d-low-weak,3,low,weak,4,0,0.0062604,9.902473928215613e-05
4-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,2d-high-ind,2,high,ind,4,0,0.0208259,0.0005049574339496455
4-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,2d-high-strong,2,high,strong,4,0,0.0254759,0.000655881079082931
4-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,2d-high-weak,2,high,weak,4,0,0.020330400000000002,0.0005332631014363695
4-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,2d-low-ind,2,low,ind,4,0,0.0322131,0.0008395870738318059
4-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,2d-low-strong,2,low,strong,4,0,0.0529252,0.001319182850835847
4-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,2d-low-weak,2,low,weak,4,0,0.033304299999999995,0.0009282472404450972
4-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,3d-high-ind,3,high,ind,4,0,0.0037258,0.0001389802689287769
4-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,3d-high-strong,3,high,strong,4,0,0.0062316,0.0003840946852961225
4-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,3d-high-weak,3,high,weak,4,0,0.0037184,0.00014047336999149584
4-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,3d-low-ind,3,low,ind,4,0,0.0062359,0.00023897548583125188
4-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,3d-low-strong,3,low,strong,4,0,0.0134191,0.0005317288269922417
4-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,3d-low-weak,3,low,weak,4,0,0.0065744,0.00026718631187342887
4-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,2d-high-ind,2,high,ind,4,0,0.0201036,0.00047607299329986707
4-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,2d-high-strong,2,high,strong,4,0,0.023514,0.0005566022463178355
4-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,2d-high-weak,2,high,weak,4,0,0.0196473,0.0005212937577011464
4-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,2d-low-ind,2,low,ind,4,0,0.0311964,0.0008249193655115385
4-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,2d-low-strong,2,low,strong,4,0,0.049479499999999996,0.0012624350168294494
4-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,2d-low-weak,2,low,weak,4,0,0.0322161,0.0008953943829453603
4-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,3d-high-ind,3,high,ind,4,0,0.0034946,0.0001269965401580737
4-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,3d-high-strong,3,high,strong,4,0,0.0054426,0.0002514226993279917
4-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,3d-high-weak,3,high,weak,4,0,0.0034821,0.00012900783000275678
4-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,3d-low-ind,3,low,ind,4,0,0.0059088,0.0002224622542038414
4-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,3d-low-strong,3,low,strong,4,0,0.012,0.00047804314922949437
4-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,3d-low-weak,3,low,weak,4,0,0.0062109999999999995,0.00025361029517387854
4-Cylindrical Mixture,cylmix,training_time,training,no noise,2d-high-ind,2,high,ind,4,0,597.6451000000001,46.16300868332749
4-Cylindrical Mixture,cylmix,training_time,training,no noise,2d-high-strong,2,high,strong,4,0,955.1165,140.22367943213033
4-Cylindrical Mixture,cylmix,training_time,training,no noise,2d-high-weak,2,high,weak,4,0,628.4730000000001,56.408725890288075
4-Cylindrical Mixture,cylmix,training_time,training,no noise,2d-low-ind,2,low,ind,4,0,595.8568,44.260399129139245
4-Cylindrical Mixture,cylmix,training_time,training,no noise,2d-low-strong,2,low,strong,4,0,808.5172,179.04941935079984
4-Cylindrical Mixture,cylmix,training_time,training,no noise,2d-low-weak,2,low,weak,4,0,602.3966,45.07461527133194
4-Cylindrical Mixture,cylmix,training_time,training,no noise,3d-high-ind,3,high,ind,4,0,651.2749,61.563577935925075
4-Cylindrical Mixture,cylmix,training_time,training,no noise,3d-high-strong,3,high,strong,4,0,975.1583,260.8043177357424
4-Cylindrical Mixture,cylmix,training_time,training,no noise,3d-high-weak,3,high,weak,4,0,715.9519,119.46387338366472
4-Cylindrical Mixture,cylmix,training_time,training,no noise,3d-low-ind,3,low,ind,4,0,649.2118,73.95023224610269
4-Cylindrical Mixture,cylmix,training_time,training,no noise,3d-low-strong,3,low,strong,4,0,1121.2316,196.6784376021331
4-Cylindrical Mixture,cylmix,training_time,training,no noise,3d-low-weak,3,low,weak,4,0,657.7499,66.001001117216
4-Cylindrical Mixture,cylmix,training_time,training,with noise,2d-high-ind,2,high,ind,4,0,598.5868,42.04331095093692
4-Cylindrical Mixture,cylmix,training_time,training,with noise,2d-high-strong,2,high,strong,4,0,1055.8962,227.04546234459892
4-Cylindrical Mixture,cylmix,training_time,training,with noise,2d-high-weak,2,high,weak,4,0,621.0837,68.58575037760093
4-Cylindrical Mixture,cylmix,training_time,training,with noise,2d-low-ind,2,low,ind,4,0,595.3582,42.77708386271765
4-Cylindrical Mixture,cylmix,training_time,training,with noise,2d-low-strong,2,low,strong,4,0,767.7946000000001,145.4918844584561
4-Cylindrical Mixture,cylmix,training_time,training,with noise,2d-low-weak,2,low,weak,4,0,596.2284000000001,49.961115722958326
4-Cylindrical Mixture,cylmix,training_time,training,with noise,3d-high-ind,3,high,ind,4,0,658.8263000000001,87.98865976810808
4-Cylindrical Mixture,cylmix,training_time,training,with noise,3d-high-strong,3,high,strong,4,0,1102.3836999999999,246.9430845710907
4-Cylindrical Mixture,cylmix,training_time,training,with noise,3d-high-weak,3,high,weak,4,0,694.184,78.05397522538392
4-Cylindrical Mixture,cylmix,training_time,training,with noise,3d-low-ind,3,low,ind,4,0,641.8101,65.3309001478727
4-Cylindrical Mixture,cylmix,training_time,training,with noise,3d-low-strong,3,low,strong,4,0,1105.7928,187.77143894370602
4-Cylindrical Mixture,cylmix,training_time,training,with noise,3d-low-weak,3,low,weak,4,0,659.507,82.64375531108925
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,2d-high-ind,2,high,ind,4,0,61905.409816,227.88394420997372
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,2d-high-strong,2,high,strong,4,0,61732.0064068,220.5990205433902
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,2d-high-weak,2,high,weak,4,0,62415.3437936,223.06983087023
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,2d-low-ind,2,low,ind,4,0,54935.730257,237.47584031887288
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,2d-low-strong,2,low,strong,4,0,48450.19263229999,355.7700925780719
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,2d-low-weak,2,low,weak,4,0,54483.013282500004,239.8917284240132
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,3d-high-ind,3,high,ind,4,0,89509.825376,241.78769086621304
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,3d-high-strong,3,high,strong,4,0,87899.1410076,285.63320036453445
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,3d-high-weak,3,high,weak,4,0,89955.07282369999,251.7036433400068
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,3d-low-ind,3,low,ind,4,0,81258.21101859999,256.2455574753365
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,3d-low-strong,3,low,strong,4,0,74726.5387595,316.86017549889453
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,3d-low-weak,3,low,weak,4,0,80612.0328429,254.41069640415327
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,2d-high-ind,2,high,ind,4,0,62455.8281328,227.9990857446273
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,2d-high-strong,2,high,strong,4,0,62317.012030800004,227.17353896276444
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,2d-high-weak,2,high,weak,4,0,62960.8869852,226.54741946717058
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,2d-low-ind,2,low,ind,4,0,55438.055948,237.0420554074162
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,2d-low-strong,2,low,strong,4,0,49309.97018899999,294.2800181495406
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,2d-low-weak,2,low,weak,4,0,55014.9899409,242.79187498454394
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,3d-high-ind,3,high,ind,4,0,90521.9640408,248.36498476452502
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,3d-high-strong,3,high,strong,4,0,89043.1763813,294.02424108233333
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,3d-high-weak,3,high,weak,4,0,90954.974142,260.9188453680611
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,3d-low-ind,3,low,ind,4,0,82116.5027463,263.409092235248
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,3d-low-strong,3,low,strong,4,0,75909.6360344,328.2284532609814
4-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,3d-low-weak,3,low,weak,4,0,81499.9927753,261.8472167933859
4-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,2d-high-ind,2,high,ind,4,0,15552.5990304,98.40705202929828
4-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,2d-high-strong,2,high,strong,4,0,15492.871478,94.95556732533286
4-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,2d-high-weak,2,high,weak,4,0,15668.922526100001,104.85510266203855
4-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,2d-low-ind,2,low,ind,4,0,13801.548051700001,103.75533043824979
4-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,2d-low-strong,2,low,strong,4,0,12168.5576211,114.43826840367078
4-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,2d-low-weak,2,low,weak,4,0,13685.388857499998,112.15252765975234
4-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,3d-high-ind,3,high,ind,4,0,22473.6595827,149.75586182088028
4-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,3d-high-strong,3,high,strong,4,0,22074.663501,151.85488414051855
4-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,3d-high-weak,3,high,weak,4,0,22592.8616712,151.4429196585361
4-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,3d-low-ind,3,low,ind,4,0,20403.6432766,152.8821247212345
4-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,3d-low-strong,3,low,strong,4,0,18777.8790643,174.04409747244605
4-Independent Cylindrical Mixture,indcylmix,aic,out of sample,no noise,3d-low-weak,3,low,weak,4,0,20247.2616368,158.9630782568921
4-Independent Cylindrical Mixture,indcylmix,aic,out of sample,with noise,2d-high-ind,2,high,ind,4,0,15692.5568967,96.18242778388229
